Ebulk,Edarcy,Eshear,Etotal,b,k,α,ζ,ηs,κd,φ
3.3144172839969493e7,4.58963515598969e11,2.089371530207242e10,0.0,0.25,1.0e-6,0.6263198746178842,5.029178516392928e19,2.579271454256916e18,2.792736722111876e10,0.05128613839913648
3.484287075751342e7,4.5843345336082007e11,2.155509016208244e10,0.0,0.25,1.0e-6,0.6284647709028275,4.758104549018997e19,2.497088763973549e18,2.7607685292057693e10,0.05248074602497726
3.6655985050809965e7,4.5790449708020496e11,2.2255029383930702e10,0.0,0.25,1.0e-6,0.6305973556417166,4.498057187267919e19,2.4155997314546166e18,2.729166273177848e10,0.05370317963702527
3.859297463643643e7,4.5737676535141345e11,2.2996392245719303e10,0.0,0.25,1.0e-6,0.6327176995019153,4.248748801100102e19,2.3348611289580846e18,2.6979257651833084e10,0.054954087385762455
4.066422079139773e7,4.5685037424173773e11,2.3782294781796467e10,0.0,0.25,1.0e-6,0.6348258727451623,4.009894980912382e19,2.2549296574403986e18,2.6670428643266476e10,0.05623413251903491
4.2881130289519325e7,4.5632543726403015e11,2.461613668131575e10,0.0,0.25,1.0e-6,0.6369219452298986,3.7812144589781025e19,2.1758618113327112e18,2.6365134771128147e10,0.057543993733715694
4.52562515150274e7,4.558020653572007e11,2.5501631394616745e10,0.0,0.25,1.0e-6,0.6390059864135834,3.5624290402169405e19,2.0977137379862456e18,2.6063335569045986e10,0.0588843655355589
4.780340536600893e7,4.552803668741081e11,2.6442839875625183e10,0.0,0.25,1.0e-6,0.6410780653549948,3.3532635424174883e19,2.0205410921173166e18,2.576499103386268e10,0.06025595860743578
5.05378330386246e7,4.547604475762637e11,2.7444208451657867e10,0.0,0.25,1.0e-6,0.6431382507165189,3.15344574601678e19,1.9443988856352996e18,2.547006162033323e10,0.06165950018614822
5.347636310764728e7,4.5424241063467426e11,2.85106113854172e10,0.0,0.25,1.0e-6,0.6451866107664246,2.9627063535199445e19,1.869341333291541e18,2.517850823588334e10,0.06309573444801933
5.6637600698524244e7,4.537263566361368e11,2.964739877935388e10,0.0,0.25,1.0e-6,0.6472232133811261,2.7807789586198594e19,1.795421694643498e18,2.48902922354277e10,0.06456542290346556
6.0042141990795396e7,4.532123835942475e11,3.0860450572112206e10,0.0,0.25,1.0e-6,0.649248126047432,2.6074000250499527e19,1.7226921128853458e18,2.460537541624763e10,0.06606934480075961
6.3712817814350925e7,4.527005869643973e11,3.2156237492973442e10,0.0,0.25,1.0e-6,0.6512614158647816,2.4423088751747092e19,1.6512034511543619e18,2.432372001292736e10,0.06760829753919818
6.7674970713155e7,4.521910596620035e11,3.354188997612904e10,0.0,0.25,1.0e-6,0.6532631495474683,2.2852476882904818e19,1.5810051269802593e18,2.4045288692348263e10,0.06918309709189366
7.195677057302772e7,4.5168389208325793e11,3.502527619586581e10,0.0,0.25,1.0e-6,0.6552533934268506,2.1359615085748257e19,1.5121449456023316e18,2.3770044548740368e10,0.0707945784384138
7.658957476177402e7,4.5117917212769446e11,3.661509057068074e10,0.0,0.25,1.0e-6,0.6572322134535497,1.99419826258579e19,1.4446689329362143e18,2.349795109879059e10,0.07244359600749903
8.160833973660243e7,4.5067698522192145e11,3.832095430420926e10,0.0,0.25,1.0e-6,0.659199675199635,1.8597087861723345e19,1.37862116902685e18,2.322897227680686e10,0.07413102413009177
8.705209226584518e7,4.501774143438896e11,4.015352978989937e10,0.0,0.25,1.0e-6,0.6611558438607974,1.7322468606156986e19,1.3140436228777736e18,2.296307242993766e10,0.0758577575029184
9.296446982646608e7,4.4968054004715295e11,4.212465101223615e10,0.0,0.25,1.0e-6,0.6631007842585093,1.611569257776417e19,1.2509759895963848e18,2.2700216313446304e10,0.07762471166286919
9.939434142054519e7,4.491864404846108e11,4.424747243914518e10,0.0,0.25,1.0e-6,0.6650345608421724,1.4974357939752591e19,1.189455530841321e18,2.2440369086039265e10,0.07943282347242818
1.0639652205746663e8,4.4869519143128485e11,4.653663932911639e10,0.0,0.25,1.0e-6,0.6669572376912537,1.3896093922878593e19,1.1295169195998212e18,2.2183496305248016e10,0.08128305161640995
1.1403259654053141e8,4.4820686630576514e11,4.9008482886089874e10,0.0,0.25,1.0e-6,0.6688688785174088,1.287856152882201e19,1.0711920903590772e18,2.192956392286371e10,0.08317637711026708
1.2237187105852887e8,4.477215361899849e11,5.168124430163364e10,0.0,0.25,1.0e-6,0.6707695466665935,1.191945430976561e19,1.014510095765676e18,2.1678538280424072e10,0.08511380382023763
1.3149247451424138e8,4.472392698470719e11,5.457533244747159e10,0.0,0.25,1.0e-6,0.6726593051211618,1.1016499219426238e19,9.594969708899836e17,2.143038610475213e10,0.08709635899560805
1.414826356454534e8,4.467601337370425e11,5.771362084648076e10,0.0,0.25,1.0e-6,0.6745382165019541,1.0167457530248366e19,9.061756062268869e17,2.1185074503545776e10,0.08912509381337454
1.5244216696065265e8,4.462841920301606e11,6.112179058686092e10,0.0,0.25,1.0e-6,0.6764063430703717,9.37012581093404e18,8.545656305700429e17,2.0942570961017994e10,0.09120108393559097
1.6448419250752065e8,4.458115066178037e11,6.482872708920465e10,0.0,0.25,1.0e-6,0.6782637467304401,8.622336957946781e18,8.046833048924677e17,2.070284333358688e10,0.0933254300796991
1.7773716374802557e8,4.4534213712067413e11,6.886698013507239e10,0.0,0.25,1.0e-6,0.6801104890308602,7.92196127409691e18,7.565414283511478e17,2.0465859845615078e10,0.09549925860214359
1.9234721661529434e8,4.448761408942086e11,7.327329837448683e10,0.0,0.25,1.0e-6,0.6819466311670479,7.266907586801822e18,7.101492575068909e17,2.0231589085197975e10,0.09772372209558107
2.0848093353037757e8,4.444135730309921e11,7.808925171800824e10,0.0,0.25,1.0e-6,0.683772233983162,6.655124398115e18,6.655124398115e17,2.0000000000000008e10,0.1
2.263285872050097e8,4.439544863599268e11,8.336195767290277e10,0.0,0.25,1.0e-6,0.6855873579741205,6.084601058146759e18,6.226329623625644e17,1.9771061893138767e10,0.10232929922807547
2.4610795900462058e8,4.434989314418238e11,8.914493090974925e10,0.0,0.25,1.0e-6,0.6873920632876045,5.553368953059022e18,5.815091168607638e17,1.9544744419116215e10,0.10471285480508996
2.680688441901715e8,4.430469565609754e11,9.549907927960036e10,0.0,0.25,1.0e-6,0.6891864097260525,5.059502698413365e18,5.421354816251688e17,1.932101757979626e10,0.10715193052376071
2.9249838037330574e8,4.425986077120673e11,1.0249387431022258e11,0.0,0.25,1.0e-6,0.690970456748641,4.6011213282965745e18,5.045029214286564e17,1.909985172042871e10,0.1096478196143185
3.1972736511130565e8,4.4215392858160345e11,1.1020873010352176e11,0.0,0.25,1.0e-6,0.6927442634732552,4.176389470343568e18,4.685986058077884e17,1.888121752571848e10,0.1122018454301963
3.501377651336558e8,4.417129605227029e11,1.1873463180005319e11,0.0,0.25,1.0e-6,0.6945078886784487,3.783518496534855e18,4.344060463796936e17,1.866508601593982e10,0.1148153621496883
3.841716650038251e8,4.412757425217445e11,1.2817606370520924e11,0.0,0.25,1.0e-6,0.6962613908053895,3.4207676394694364e18,4.0190515356289056e17,1.8451428543095264e10,0.11748975549395291
4.223419593353115e8,4.408423111548676e11,1.38653298209157e11,0.0,0.25,1.0e-6,0.6980048279597983,3.0864450637119247e18,3.710723129501323e17,1.82402167871182e10,0.12022644346174131
4.652451628818091e8,4.4041270053164404e11,1.503051203173053e11,0.0,0.25,1.0e-6,0.6997382579138732,2.7789088817924337e18,3.418804814202386e17,1.803142275211914e10,0.1230268770812381
5.135768005993116e8,4.3998694222242163e11,1.6329207962621744e11,0.0,0.25,1.0e-6,0.701461738108204,2.4965681045029146e18,3.142993029033516e17,1.7825018762674915e10,0.12589254117941676
5.681499498759931e8,4.3956506516469165e11,1.7780038280843896e11,0.0,0.25,1.0e-6,0.7031753256536758,2.2378835152927045e18,2.8829524353172806e17,1.7620977460160282e10,0.12882495516931336
6.29917645658807e8,4.391470955423263e11,1.940465662330864e11,0.0,0.25,1.0e-6,0.7048790773333614,2.0013684588219692e18,2.6383174571763123e17,1.7419271799121613e10,0.13182567385564073
7.000000340813189e8,4.387330566295275e11,2.12283121693368e11,0.0,0.25,1.0e-6,0.7065730496044031,1.7855895340892209e18,2.4086940050304826e17,1.7219875043692013e10,0.13489628825916533
7.797173816754456e8,4.3832296858857056e11,2.3280529020274783e11,0.0,0.25,1.0e-6,0.7082572985998834,1.5891671830105902e18,2.1936613732511123e17,1.702276076404752e10,0.13803842646028852
8.706303286836627e8,4.379168482067266e11,2.559592918713217e11,0.0,0.25,1.0e-6,0.7099318801306846,1.410776165896945e18,1.9927743013883734e17,1.6827902832903902e10,0.1412537544622754
9.745891338138636e8,4.3751470855260266e11,2.8215232711396674e11,0.0,0.25,1.0e-6,0.7115968496873395,1.2491459159485524e18,1.805565186376888e17,1.6635275422053411e10,0.1445439770745928
1.093794116828377e9,4.3711655852505206e11,3.118647699436784e11,0.0,0.25,1.0e-6,0.7132522624418685,1.1030607656675322e18,1.6315464311580918e17,1.6444852998941418e10,0.1479108388168207
1.230870094620152e9,4.367224022578952e11,3.4566508317619556e11,0.0,0.25,1.0e-6,0.7148981732496091,9.713600389699013e17,1.4702129132643283e17,1.6256610323281979e10,0.15135612484362088
1.3889583653856387e9,4.363322383297634e11,3.842281249485008e11,0.0,0.25,1.0e-6,0.7165346366510332,8.529380037606395e17,1.3210445551265147e17,1.607052244371235e10,0.1548816618912481
1.5718307762611215e9,4.3594605870864166e11,4.283576951010642e11,0.0,0.25,1.0e-6,0.7181617068735546,7.467436808074296e17,1.1835089762250504e17,1.5886564694485628e10,0.15848931924611143
1.7840316812132819e9,4.355638473324436e11,4.790144005507335e11,0.0,0.25,1.0e-6,0.7197794378333253,6.517805059062225e17,1.0570642057404232e17,1.5704712692201439e10,0.16218100973589297
2.0310552491629562e9,4.351855781863993e11,5.373502162838379e11,0.0,0.25,1.0e-6,0.7213878831370231,5.6710584356276314e17,9.411614331080955e16,1.5524942332573824e10,0.16595869074375613
2.3195677377189026e9,4.3481121267911346e11,6.047515032124614e11,0.0,0.25,1.0e-6,0.7229870960836267,4.9183035170802886e17,8.352477728761872e16,1.5347229787236378e10,0.16982436524617442
2.6576871643973694e9,4.344406960330276e11,6.82892741994931e11,0.0,0.25,1.0e-6,0.7245771296661834,4.2511719830784224e17,7.387690195349811e16,1.5171551500583673e10,0.17378008287493762
3.0553364933598347e9,4.3407395227814276e11,7.738038864954866e11,0.0,0.25,1.0e-6,0.7261580365735638,3.6618113210303123e17,6.511723675635633e16,1.4997884186649122e10,0.1778279410038923
3.5246912827216115e9,4.337108772492899e11,8.799550739253009e11,0.0,0.25,1.0e-6,0.7277298691922087,3.1428741110881146e17,5.7190907184501336e16,1.4826204826018354e10,0.18197008586099844
4.080749052318785e9,4.333513287049926e11,1.004363502075787e12,0.0,0.25,1.0e-6,0.7292926796078643,2.6875059389291062e17,5.00437023858495e16,1.4656490662778086e10,0.18620871366628675
4.74205586582352e9,4.329951122599653e11,1.1507286561369475e12,0.0,0.25,1.0e-6,0.7308465196073084,2.2893320002132e17,4.362232196782483e16,1.4488719201499805e10,0.19054607179632482
5.531636283301565e9,4.326419611755987e11,1.3236037977738933e12,0.0,0.25,1.0e-6,0.7323914406800669,1.942442473884714e17,3.787460968044768e16,1.432286820425803e10,0.19498445997580455
6.47818647093301e9,4.32291507060693e11,1.5286137590649263e12,0.0,0.25,1.0e-6,0.733927494020119,1.6413767541402704e17,3.2749771822020236e16,1.4158915687682758e10,0.19952623149688808
7.617607286231032e9,4.3194323700514825e11,1.772731594351716e12,0.0,0.25,1.0e-6,0.7354547305275951,1.3811066427049397e17,2.819857838045818e16,1.3996839920045462e10,0.20417379446695297
8.994974572872252e9,4.3159643029767017e11,2.0646293592124326e12,0.0,0.25,1.0e-6,0.7369732008104618,1.1570186138371648e17,2.4173545132160916e16,1.3836619418378729e10,0.20892961308540386
1.0667066459969044e10,4.3125006418637866e11,2.4151206770820596e12,0.0,0.25,1.0e-6,0.7384829551862002,9.648952740217643e16,2.0629095161984004e16,1.3678232945628593e10,0.21379620895022325
1.2705588037069048e10,4.3090267238447363e11,2.8377135214592017e12,0.0,0.25,1.0e-6,0.7399840436834728,8.008961464207554e16,1.7521698539084098e16,1.3521659507839634e10,0.21877616239495518
1.5201241870122097e10,4.3055213107010406e11,3.349287884917385e12,0.0,0.25,1.0e-6,0.741476516043781,6.615379166659474e16,1.4809989180045174e16,1.3366878351372288e10,0.223872113856834
1.8268764536747093e10,4.3019533333334033e11,3.9708985865177617e12,0.0,0.25,1.0e-6,0.7429604217231136,5.436742813474783e16,1.2454858247807032e16,1.3213868960151922e10,0.22908676527677724
2.2052933760372395e10,4.2982769219901843e11,4.728665913807575e12,0.0,0.25,1.0e-6,0.7444358098935862,4.4447554345789016e16,1.0419523766789686e16,1.3062611052949446e10,0.23442288153199226
2.6735245190424168e10,4.29442382210135e11,5.654631847809608e12,0.0,0.25,1.0e-6,0.7459027294450695,3.614081000054492e16,8.669576474933595e15,1.2913084580693108e10,0.239883291901949
3.254026949033968e10,4.290291895194851e11,6.787283021498268e12,0.0,0.25,1.0e-6,0.7473612289868103,2.9221396595817372e16,7.173002275252112e15,1.2765269723810976e10,0.2454708915685031
3.9739322362419846e10,4.285727967210831e11,8.171104683613205e12,0.0,0.25,1.0e-6,0.748811356849042,2.3489038049163788e16,5.900179596490676e15,1.2619146889603867e10,0.25118864315095796
4.86466867542693e10,4.28050305422384e11,9.853961174401893e12,0.0,0.25,1.0e-6,0.7502531610845857,1.876693347782222e16,4.823844666689805e15,1.2474696709648376e10,0.25703957827688645
5.960162093882348e10,4.2742781212071436e11,1.1880570974250742e13,0.0,0.25,1.0e-6,0.7516866894704429,1.4899338398793968e16,3.9189252890765555e15,1.2331900037229649e10,0.26302679918953814
7.294266655392401e10,4.266553548162323e11,1.4282623642483045e13,0.0,0.25,1.0e-6,0.7531119895093792,1.1746534015944336e16,3.1616205129425595e15,1.219073794480338e10,0.26915348039269166
8.91242029220159e10,4.256512129078225e11,1.7090808048660771e13,0.0,0.25,1.0e-6,0.7545291084314969,9.164383464101854e15,2.524080798522698e15,1.2051191721487162e10,0.2754228703338166
1.1010616981580681e11,4.241815341140633e11,2.054305153666238e13,0.0,0.25,1.0e-6,0.755938093195802,6.913307208093513e15,1.948434703387828e15,1.191324287058021e10,0.2818382931264455
1.4837797978608606e11,4.2078905183840924e11,2.612137151392258e13,0.0,0.25,1.0e-6,0.7573389904917585,4.426532272396717e15,1.2766258523198732e15,1.1776873107111778e10,0.28840315031266056
3.465452609127472e11,4.0297613985470245e11,4.072505987897933e13,0.0,0.25,1.0e-6,0.7587318467408366,1.5684029545942282e15,4.628685270729309e14,1.1642064355417433e10,0.2951209226666387
7.264367289072629e12,3.46921185417205e11,1.5403473393020903e14,0.0,0.25,1.0e-6,0.760116708098051,2.3071836963073744e14,6.9675833729469375e13,1.1508798746743135e10,0.3019951720402016
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7614936204534895,2.2779504053248836e13,7.039539733067974e12,1.137705861687683e10,0.30902954325135923
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7628626294338345,2.240591676442861e12,7.085373003974476e11,1.1246826503806974e10,0.31622776601683794
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7642237804038746,2.4467681192636633e11,7.91758643371358e10,1.1118085145408068e10,0.32359365692962844
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7655771184680078,3.0220849100072037e10,1.0007063654663008e10,1.099081747715249e10,0.3311311214825911
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7669226884717363,4.2182859840480795e9,1.429341554618598e9,1.086500662984866e10,0.33884415613920277
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7682605350031522,6.62120726601135e8,2.2958165536101937e8,1.0740635927405052e10,0.34673685045253166
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7695907023944155,1.1620777910125399e8,4.123207595822261e7,1.0617688884619759e10,0.3548133892335757
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7709132347232227,2.2678195608115412e7,8.233955147090401e6,1.0496149204995451e10,0.3630780547701014
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7722281758142677,4.896260023853918e6,1.8191330896818922e6,1.0376000778579227e10,0.3715352290971724
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.773535569240694,1.164639942931525e6,442783.75683394936,1.0257227679827301e10,0.38018939632056126
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7748354583255382,304319.0337128284,118393.84259532666,1.0139814165494085e10,0.3890451449942805
NaN,NaN,NaN,0.0,0.25,1.0e-6,0.7761278861431661,87245.51371669307,34733.064609239016,1.0023744672545443e10,0.3981071705534973
848014.2859127842,2.3146575162234265e11,6.163029036639672e9,0.0,0.1,1.0e-6,0.0,9.726434060280848e21,9.726434060280848e18,2.0e11,0.001
862744.9935227745,2.3530007404002966e11,6.165194071775341e9,0.0,0.1,1.0e-6,0.0022999361774466154,9.499339340762973e21,9.720607378699622e18,1.9908108347030542e11,0.0010232929922807535
878353.1520144185,2.390643190144401e11,6.167491174394459e9,0.0,0.1,1.0e-6,0.004594582648473011,9.27741724474411e21,9.714648449151277e18,1.9816638897855353e11,0.0010471285480508996
894716.8831680481,2.427744008569314e11,6.169918451075575e9,0.0,0.1,1.0e-6,0.006883951579066183,9.060550104272519e21,9.708554352800608e18,1.9725589712624213e11,0.001071519305237606
911740.0595637176,2.4644330884398056e11,6.172474684977088e9,0.0,0.1,1.0e-6,0.009168055107232398,8.848622931511397e21,9.70232211029484e18,1.963495886039969e11,0.0010964781961431851
929346.858841666,2.500815286243853e11,6.175159223382693e9,0.0,0.1,1.0e-6,0.011446905343061142,8.641523357766845e21,9.695948680695865e18,1.9544744419116214e11,0.001122018454301963
947477.5951701989,2.536973957884263e11,6.177971887149522e9,0.0,0.1,1.0e-6,0.013720514368789516,8.439141573903981e21,9.68943096040276e18,1.94549444755393e11,0.0011481536214968829
966085.5031589747,2.57297394994717e11,6.180912897368414e9,0.0,0.1,1.0e-6,0.01598889423886618,8.241370272120339e21,9.682765782065508e18,1.9365557125224985e11,0.001174897554939529
985134.2384209505,2.6088641510141983e11,6.1839828156818695e9,0.0,0.1,1.0e-6,0.01825205698001564,8.048104589044894e21,9.675949913489867e18,1.927658047247941e11,0.001202264434617413
1.0045959218799403e6,2.644679684837979e11,6.187182495539438e9,0.0,0.1,1.0e-6,0.020510014591301085,7.85924205013356e21,9.668980056534794e18,1.9188012630318665e11,0.0012302687708123812
1.0244495998644765e6,2.6804438097212576e11,6.190513042291951e9,0.0,0.1,1.0e-6,0.02276277904418933,7.674682515330168e21,9.661852846001529e18,1.9099851720428717e11,0.0012589254117941675
1.0446800244697436e6,2.7161695748848505e11,6.193975780488322e9,0.0,0.1,1.0e-6,0.025010362282612997,7.494328125965933e21,9.654564848516856e18,1.9012095873125632e11,0.0012882495516931337
1.065276682309286e6,2.751861274054323e11,6.197572227091637e9,0.0,0.1,1.0e-6,0.027252776223034902,7.318083252867537e21,9.647112561409425e18,1.892474322731586e11,0.0013182567385564075
1.0862330171574368e6,2.787515728245618e11,6.201304069596527e9,0.0,0.1,1.0e-6,0.029490032754510342,7.14585444564754e21,9.639492411581086e18,1.883779193045683e11,0.0013489628825916532
1.107545804868223e6,2.82312342326436e11,6.205173148235095e9,0.0,0.1,1.0e-6,0.03172214373875093,6.977550383149457e21,9.631700754373343e18,1.8751240138517603e11,0.0013803842646028853
1.129214648584237e6,2.858669522355566e11,6.209181441616424e9,0.0,0.1,1.0e-6,0.033949121010186545,6.81308182502168e21,9.623733872430035e18,1.8665086015939825e11,0.001412537544622754
1.1512415694969513e6,2.8941347704476685e11,6.213331055267007e9,0.0,0.1,1.0e-6,0.03617097637602951,6.652361564394328e21,9.615587974557161e18,1.8579327735598724e11,0.001445439770745928
1.1736306739146593e6,2.929496303294138e11,6.217624212636412e9,0.0,0.1,1.0e-6,0.0383877216163353,6.495304381633934e21,9.607259194580462e18,1.8493963478764453e11,0.0014791083881682072
1.1963878815875198e6,2.9647283723476215e11,6.222063248206788e9,0.0,0.1,1.0e-6,0.04059936848406687,6.341826999151418e21,9.598743590202075e18,1.8408991435063428e11,0.0015135612484362087
1.2195207034592014e6,2.999802994263988e11,6.22665060240595e9,0.0,0.1,1.0e-6,0.04280592870515554,6.191848037239615e21,9.590037141857343e18,1.8324409802439996e11,0.0015488166189124811
1.2430380595020615e6,3.034690532416979e11,6.231388818071397e9,0.0,0.1,1.0e-6,0.045007413978564115,6.045287970916569e21,9.581135751572732e18,1.8240216787118192e11,0.001584893192461114
1.2669501292247302e6,3.069360216620173e11,6.236280538251489e9,0.0,0.1,1.0e-6,0.04720383597634814,5.90206908775188e21,9.572035241826007e18,1.8156410603563712e11,0.00162181009735893
1.2912682289494583e6,3.1037806063325305e11,6.241328505161457e9,0.0,0.1,1.0e-6,0.04939520634371852,5.762115446653793e21,9.562731354410371e18,1.807298947444603e11,0.0016595869074375613
1.3160047111401258e6,3.137920001910284e11,6.246535560138231e9,0.0,0.1,1.0e-6,0.051581536699102815,5.625352837594965e21,9.55321974930331e18,1.7989951630600705e11,0.0016982436524617442
1.341172881994672e6,3.171746807917762e11,6.251904644459007e9,0.0,0.1,1.0e-6,0.053762838634207055,5.491708742255742e21,9.543496003542223e18,1.7907295310991873e11,0.0017378008287493763
1.3667869342541497e6,3.205229852085431e11,6.257438800907648e9,0.0,0.1,1.0e-6,0.05593912371407661,5.361112295563958e21,9.53355561010789e18,1.782501876267491e11,0.0017782794100389228
1.3928618927675297e6,3.2383386631772064e11,6.263141175987309e9,0.0,0.1,1.0e-6,0.05811040347715857,5.233494248110804e21,9.523393976817635e18,1.774312024075922e11,0.0018197008586099826
1.4194135708194666e6,3.2710437107763806e11,6.269015022692036e9,0.0,0.1,1.0e-6,0.06027668943536224,5.108786929422859e21,9.513006425229695e18,1.7661598008371252e11,0.0018620871366628676
1.446458535603171e6,3.3033166098025916e11,6.275063703760496e9,0.0,0.1,1.0e-6,0.06243799307411979,4.986924212070968e21,9.502388189561051e18,1.7580450336617685e11,0.0019054607179632482
1.4740140815216305e6,3.335130292415359e11,6.281290695346362e9,0.0,0.1,1.0e-6,0.06459432585244806,4.867841476596495e21,9.491534415619906e18,1.749967550454872e11,0.0019498445997580456
1.5020982102430258e6,3.366459149831275e11,6.28769959104775e9,0.0,0.1,1.0e-6,0.06674569920300888,4.751475577236738e21,9.480440159755463e18,1.7419271799121616e11,0.001995262314968879
1.5307296166323323e6,3.3972791464728253e11,6.294294106246662e9,0.0,0.1,1.0e-6,0.06889212453216964,4.6377648084311694e21,9.469100387826932e18,1.7339237515164334e11,0.0020417379446695297
1.5599276798403615e6,3.427567908769822e11,6.301078082716728e9,0.0,0.1,1.0e-6,0.07103361322006363,4.526648872090706e21,9.45750997419391e18,1.7259570955339407e11,0.0020892961308540386
1.5897124589607809e6,3.457304790843992e11,6.30805549346382e9,0.0,0.1,1.0e-6,0.07317017662065073,4.4180688456124444e21,9.445663700730298e18,1.7180270430107916e11,0.0021379620895022326
1.620104692771261e6,3.486470919219841e11,6.315230447769554e9,0.0,0.1,1.0e-6,0.07530182606177738,4.3119671506233946e21,9.433556255864961e18,1.7101334257693668e11,0.002187761623949552
1.6511258031617724e6,3.5150492186179346e11,6.322607196414428e9,0.0,0.1,1.0e-6,0.07742857284523685,4.208287522435936e21,9.421182233650717e18,1.7022760764047528e11,0.00223872113856834
1.6827979019238476e6,3.543024420797328e11,6.330190137060423e9,0.0,0.1,1.0e-6,0.07955042824682867,4.1069749801993885e21,9.408536132865341e18,1.694454828281193e11,0.0022908676527677724
1.7151438006338938e6,3.5703830583231995e11,6.337983819779065e9,0.0,0.1,1.0e-6,0.0816674035164191,4.0079757977313676e21,9.395612356146725e18,1.686669515528551e11,0.0023442288153199225
1.7481870234121787e6,3.597113445040863e11,6.345992952713615e9,0.0,0.1,1.0e-6,0.0837795098780002,3.911237475013785e21,9.382405209165736e18,1.6789199730387952e11,0.00239883291901949
1.7819518223802596e6,3.6232056449403876e11,6.35422240786865e9,0.0,0.1,1.0e-6,0.08588675852974981,3.8167087103380984e21,9.368908899839648e18,1.671206036462496e11,0.002454708915685031
1.816463195673843e6,3.6486514309963214e11,6.362677227023419e9,0.0,0.1,1.0e-6,0.08798916064409024,3.72433937308507e21,9.35511753758928e18,1.663527542205342e11,0.0025118864315095794
1.8517469078972058e6,3.673444235465462e11,6.371362627767713e9,0.0,0.1,1.0e-6,0.09008672736774848,3.6340804771247733e21,9.34102513264418e18,1.6558843274246683e11,0.0025703957827688645
1.8878295129305206e6,3.6975790930226526e11,6.380284009663147e9,0.0,0.1,1.0e-6,0.09217946982181424,3.5458841548223393e21,9.326625595398205e18,1.6482762300260046e11,0.0026302679918953813
1.9247383790228397e6,3.721052578012067e11,6.389446960533679e9,0.0,0.1,1.0e-6,0.09426739910179993,3.459703631635899e21,9.31191273582037e18,1.6407030886596362e11,0.0026915348039269166
1.9625017161224745e6,3.743862736988346e11,6.398857262892536e9,0.0,0.1,1.0e-6,0.09635052627769858,3.3754932012931686e21,9.296880262924478e18,1.6331647427171848e11,0.002754228703338166
2.0011486054133214e6,3.766009017621628e11,6.40852090051399e9,0.0,0.1,1.0e-6,0.09842886239404314,3.293208201533377e21,9.281521784301783e18,1.6256610323281982e11,0.002818382931264455
2.040709031040837e6,3.787492194940961e11,6.418444065161099e9,0.0,0.1,1.0e-6,0.10050241846996477,3.212804990401728e21,9.265830805720957e18,1.6181917983567648e11,0.002884031503126606
2.0812139140248778e6,3.80831429579526e11,6.42863316348094e9,0.0,0.1,1.0e-6,0.10257120549925158,3.1342409230837597e21,9.249800730800165e18,1.610756882398133e11,0.002951209226666387
2.122695148369713e6,3.828478522317912e11,6.439094824081746e9,0.0,0.1,1.0e-6,0.10463523445040623,3.0574743292671836e21,9.233424860755431e18,1.603356126775358e11,0.003019951720402016
2.1651856393928356e6,3.847989175093369e11,6.449835904806171e9,0.0,0.1,1.0e-6,0.10669451626670479,2.9824644910193946e21,9.216696394231211e18,1.595989374535953e11,0.003090295432513592
2.2087193443062697e6,3.8668515766396155e11,6.460863500217948e9,0.0,0.1,1.0e-6,0.10874906186625444,2.9091716211685374e21,9.199608427217094e18,1.5886564694485632e11,0.0031622776601683794
2.2533313150941874e6,3.8850719957415955e11,6.472184949318177e9,0.0,0.1,1.0e-6,0.11079888214205158,2.837556842176917e21,9.182153953057161e18,1.58135725599965e11,0.003235936569296281
2.2990577437418466e6,3.902657573096589e11,6.483807843510639e9,0.0,0.1,1.0e-6,0.1128439879620391,2.7675821654952903e21,9.164325862556734e18,1.574091579390197e11,0.003311311214825911
2.345936009880892e6,3.919616248663412e11,6.495740034835019e9,0.0,0.1,1.0e-6,0.11488439016916463,2.6992104713871656e21,9.146116944192838e18,1.5668592855324234e11,0.0033884415613920273
2.394004730926619e6,3.9359566910439557e11,6.507989644488274e9,0.0,0.1,1.0e-6,0.11692009958143723,2.6324054892123254e21,9.127519884434376e18,1.5596602210465176e11,0.0034673685045253167
2.443303814793205e6,3.9516882291669196e11,6.520565071655865e9,0.0,0.1,1.0e-6,0.11895112699198584,2.567131778158976e21,9.108527268178011e18,1.5524942332573837e11,0.0035481338923357532
2.4938745152832265e6,3.966820786490405e11,6.533475002674377e9,0.0,0.1,1.0e-6,0.12097748316911572,2.503354708414399e21,9.089131579306744e18,1.5453611701914044e11,0.003630780547701014
2.545759490258702e6,3.9813648178917706e11,6.546728420549117e9,0.0,0.1,1.0e-6,0.12299917885636535,2.44104044276393e21,9.06932520137761e18,1.538260880573219e11,0.003715352290971728
