D,Ecomp,Ecomp_solid,Edarcy,Eshear,Eshear_solid,Etotal,Etotal_solid,a,k,α,ζ,ηs,κd,φ
50.0,5.399541844180295e9,1.168174975829128e10,2.2630701388074846e9,1.9935729982809158e11,2.226552317834409e11,2.0795352598608984e11,2.3548291158847424e11,0.01,2.479338283008526e-8,0.4111563446444111,1.641376754140278e17,3.2749771822020372e16,6.934737009050632e10,0.19952623149688797
50.0,5.411605839690345e9,1.168174975829128e10,1.6565958397517743e11,1.9926332076228952e11,2.226552317834409e11,3.7132053781264014e11,2.3548291158847424e11,0.1,2.479338283008526e-6,0.4111563446444111,1.641376754140278e17,3.2749771822020372e16,6.934737009050632e10,0.19952623149688797
50.0,5.419001110423342e9,1.168174975829128e10,5.3924169257241187e11,1.992037055764046e11,2.226552317834409e11,7.448209994187858e11,2.3548291158847424e11,0.2,9.917353132034104e-6,0.4111563446444111,1.641376754140278e17,3.2749771822020372e16,6.934737009050632e10,0.19952623149688797
300.0,2.8251604345319138e10,4.117263249822681e10,1.0401369563047668e10,1.7203479771817388e12,1.8268103990077136e12,1.7692750205294758e12,1.8793942256227053e12,0.01,2.479338283008526e-8,0.4111563446444111,1.641376754140278e17,3.2749771822020372e16,6.934737009050632e10,0.19952623149688797
300.0,2.82644279940592e10,4.117263249822681e10,1.0055806432335981e12,1.720238816247178e12,1.8268103990077136e12,2.764653020564349e12,1.8793942256227053e12,0.1,2.479338283008526e-6,0.4111563446444111,1.641376754140278e17,3.2749771822020372e16,6.934737009050632e10,0.19952623149688797
300.0,2.8368410657588173e10,4.117263249822681e10,3.867060208962901e12,1.7194713457874934e12,1.8268103990077136e12,5.626277185863017e12,1.8793942256227053e12,0.2,9.917353132034104e-6,0.4111563446444111,1.641376754140278e17,3.2749771822020372e16,6.934737009050632e10,0.19952623149688797
50.0,6.390172269649465e9,1.3875504714280296e10,2.4509573288976574e9,2.3127136708459204e11,2.5842638348127713e11,2.4119611404389603e11,2.7363220379018726e11,0.01,2.687778799757408e-8,0.41251064747022337,1.3811066427049397e17,2.819857838045818e16,6.902874786717123e10,0.20417379446695297
50.0,6.404970129546989e9,1.3875504714280296e10,1.770462792287339e11,2.31156944807526e11,2.5842638348127713e11,4.157473402380615e11,2.7363220379018726e11,0.1,2.6877787997574086e-6,0.41251064747022337,1.3811066427049397e17,2.819857838045818e16,6.902874786717123e10,0.20417379446695297
50.0,6.412850966457668e9,1.3875504714280296e10,5.827678341268536e11,2.310922456216441e11,2.5842638348127713e11,8.213814343649487e11,2.7363220379018726e11,0.2,1.0751115199029634e-5,0.41251064747022337,1.3811066427049397e17,2.819857838045818e16,6.902874786717123e10,0.20417379446695297
300.0,3.3513351933037735e10,4.891349400147077e10,1.1270406094406565e10,1.9965126856981887e12,2.1208037518889294e12,2.0532198051002385e12,2.1829635260708118e12,0.01,2.687778799757408e-8,0.41251064747022337,1.3811066427049397e17,2.819857838045818e16,6.902874786717123e10,0.20417379446695297
300.0,3.352807377800358e10,4.891349400147077e10,1.088474166357617e12,1.9963770304605725e12,2.1208037518889294e12,3.1306220597952686e12,2.1829635260708118e12,0.1,2.6877787997574086e-6,0.41251064747022337,1.3811066427049397e17,2.819857838045818e16,6.902874786717123e10,0.20417379446695297
300.0,3.3658807314146755e10,4.891349400147077e10,4.1809366724012783e12,1.9954046734542175e12,2.1208037518889294e12,6.223123672262957e12,2.1829635260708118e12,0.2,1.0751115199029634e-5,0.41251064747022337,1.3811066427049397e17,2.819857838045818e16,6.902874786717123e10,0.20417379446695297
50.0,7.594759660457688e9,1.6550014391761307e10,2.655297173285962e9,2.694096634153167e11,3.011875303988787e11,2.8092263549378534e11,3.192883150668735e11,0.01,2.9147394629441452e-8,0.41386183548597133,1.1570186138371643e17,2.4173545132160916e16,6.871158957997491e10,0.20892961308540398
50.0,7.612892737335512e9,1.6550014391761307e10,1.892946845928864e11,2.6927021633170026e11,3.011875303988787e11,4.674998653955495e11,3.192883150668735e11,0.1,2.9147394629441453e-6,0.41386183548597133,1.1570186138371643e17,2.4173545132160916e16,6.871158957997491e10,0.20892961308540398
50.0,7.621119580788426e9,1.6550014391761307e10,6.301917672300039e11,2.6920021449600522e11,3.011875303988787e11,9.08303443024507e11,3.192883150668735e11,0.2,1.1658957851776581e-5,0.41386183548597133,1.1570186138371643e17,2.4173545132160916e16,6.871158957997491e10,0.20892961308540398
300.0,3.99238760806588e10,5.835666651643834e10,1.2216214511923521e10,2.3268634609565903e12,2.472546705577553e12,2.392899696815974e12,2.5463450255662324e12,0.01,2.9147394629441452e-8,0.41386183548597133,1.1570186138371643e17,2.4173545132160916e16,6.871158957997491e10,0.20892961308540398
300.0,3.994024349972513e10,5.835666651643834e10,1.1785557633111326e12,2.3266947324045146e12,2.472546705577553e12,3.5594324649843457e12,2.5463450255662324e12,0.1,2.9147394629441453e-6,0.41386183548597133,1.1570186138371643e17,2.4173545132160916e16,6.871158957997491e10,0.20892961308540398
300.0,4.010442351205633e10,5.835666651643834e10,4.521488170415914e12,2.3254578652015576e12,2.472546705577553e12,6.902253943119459e12,2.5463450255662324e12,0.2,1.1658957851776581e-5,0.41386183548597133,1.1570186138371643e17,2.4173545132160916e16,6.871158957997491e10,0.20892961308540398
50.0,9.065783480700537e9,1.9823513006207935e10,2.8776274279602537e9,3.151575276976634e11,3.524947626563562e11,3.2857894738205237e11,3.741336033289356e11,0.01,3.1619844394302226e-8,0.41520991585551925,9.648952740217643e16,2.0629095161984004e16,6.8395888502741776e10,0.21379620895022325
50.0,9.087967621010101e9,1.9823513006207935e10,2.0249543002976328e11,3.149874167480131e11,3.524947626563562e11,5.2811227244904193e11,3.741336033289356e11,0.1,3.161984439430223e-6,0.41520991585551925,9.648952740217643e16,2.0629095161984004e16,6.8395888502741776e10,0.21379620895022325
50.0,9.096270733712946e9,1.9823513006207935e10,6.8188450135594e11,3.149120121486977e11,3.524947626563562e11,1.0074015402401511e12,3.741336033289356e11,0.2,1.2647937757720891e-5,0.41520991585551925,9.648952740217643e16,2.0629095161984004e16,6.8395888502741776e10,0.21379620895022325
300.0,4.7767105056412605e10,6.992511710900787e10,1.3246054090001083e10,2.7236600723907715e12,2.895095105447566e12,2.800938737701972e12,2.983098979336699e12,0.01,3.1619844394302226e-8,0.41520991585551925,9.648952740217643e16,2.0629095161984004e16,6.8395888502741776e10,0.21379620895022325
300.0,4.7784322576858986e10,6.992511710900787e10,1.2764877990881619e12,2.7234502407437085e12,2.895095105447566e12,4.064361227042879e12,2.983098979336699e12,0.1,3.161984439430223e-6,0.41520991585551925,9.648952740217643e16,2.0629095161984004e16,6.8395888502741776e10,0.21379620895022325
300.0,4.798994063390713e10,6.992511710900787e10,4.891086879041604e12,2.7218707224146357e12,2.895095105447566e12,7.678638682113486e12,2.983098979336699e12,0.2,1.2647937757720891e-5,0.41520991585551925,9.648952740217643e16,2.0629095161984004e16,6.8395888502741776e10,0.21379620895022325
50.0,1.0869814628581247e10,2.384521000447268e10,3.1196401641059003e9,3.7022699785981714e11,4.1426964593495624e11,3.859533610628235e11,4.402487627720409e11,0.01,3.431460646990546e-8,0.41655489572625526,8.008961464207517e16,1.7521698539084024e16,6.808163794020018e10,0.2187761623949553
50.0,1.0896887000287306e10,2.384521000447268e10,2.1675040545686707e11,3.7001928217624866e11,4.1426964593495624e11,5.994720792656396e11,4.402487627720409e11,0.1,3.4314606469905464e-6,0.41655489572625526,8.008961464207517e16,1.7521698539084024e16,6.808163794020018e10,0.2187761623949553
50.0,1.0904779173786062e10,2.384521000447268e10,7.382549951826101e11,3.6993859544718335e11,4.1426964593495624e11,1.1208702878856184e12,4.402487627720409e11,0.2,1.3725842587962186e-5,0.41655489572625526,8.008961464207517e16,1.7521698539084024e16,6.808163794020018e10,0.2187761623949553
300.0,5.740348625345845e10,8.415606079947978e10,1.4367922313305086e10,3.2021973876935054e12,3.4047189665863716e12,3.2930913349610977e12,3.510134130331876e12,0.01,3.431460646990546e-8,0.41655489572625526,8.008961464207517e16,1.7521698539084024e16,6.808163794020018e10,0.2187761623949553
300.0,5.741974701531019e10,8.415606079947978e10,1.3829974481938323e12,3.2019368655499043e12,3.4047189665863716e12,4.661878932866476e12,3.510134130331876e12,0.1,3.4314606469905464e-6,0.41655489572625526,8.008961464207517e16,1.7521698539084024e16,6.808163794020018e10,0.2187761623949553
300.0,5.767595215664809e10,8.415606079947978e10,5.292312081074947e12,3.1999121456928936e12,3.4047189665863716e12,8.570578385043225e12,3.510134130331876e12,0.2,1.3725842587962186e-5,0.41655489572625526,8.008961464207517e16,1.7521698539084024e16,6.808163794020018e10,0.2187761623949553
50.0,1.3091393108091717e10,2.8802894085264748e10,3.3831979491136856e9,4.367238051788286e11,4.888724461299343e11,4.5524781766915826e11,5.201940283709088e11,0.01,3.725318593022395e-8,0.4178967822291286,6.615379166659474e16,1.4809989180045174e16,6.77688312278405e10,0.223872113856834
50.0,1.312430496282304e10,2.8802894085264748e10,2.321737477768843e11,4.364699506456277e11,4.888724461299343e11,6.838922522792448e11,5.201940283709088e11,0.1,3.7253185930223957e-6,0.4178967822291286,6.615379166659474e16,1.4809989180045174e16,6.77688312278405e10,0.223872113856834
50.0,1.3130936004980143e10,2.8802894085264748e10,7.99754401422799e11,4.36384497062925e11,4.888724461299343e11,1.251359645905188e12,5.201940283709088e11,0.2,1.4901274372089583e-5,0.4178967822291286,6.615379166659474e16,1.4809989180045174e16,6.77688312278405e10,0.223872113856834
300.0,6.929095060238484e10,1.0173208523407874e11,1.5590632651646507e10,3.781548997778771e12,4.0216726459220757e12,3.889011271924167e12,4.14851384109774e12,0.01,3.725318593022395e-8,0.4178967822291286,6.615379166659474e16,1.4809989180045174e16,6.77688312278405e10,0.223872113856834
300.0,6.930261291520677e10,1.0173208523407874e11,1.4988830375687476e12,3.781226749787583e12,4.0216726459220757e12,5.372424697698728e12,4.14851384109774e12,0.1,3.7253185930223957e-6,0.4178967822291286,6.615379166659474e16,1.4809989180045174e16,6.77688312278405e10,0.223872113856834
300.0,6.961910686636275e10,1.0173208523407874e11,5.727962434646902e12,3.778622233026334e12,4.0216726459220757e12,9.60048175930036e12,4.14851384109774e12,0.2,1.4901274372089583e-5,0.4178967822291286,6.615379166659474e16,1.4809989180045174e16,6.77688312278405e10,0.223872113856834
50.0,1.5837790475864252e10,3.493130233192387e10,3.6703514425266547e9,5.172124076851515e11,5.791710647965028e11,5.391479543415182e11,6.170868319682804e11,0.01,4.0459358504127865e-8,0.419235582478688,5.436742813474759e16,1.245485824780698e16,6.745746173177377e10,0.2290867652767773
50.0,1.5877570111505533e10,3.493130233192387e10,2.4889288571555637e11,5.169019509144442e11,5.791710647965028e11,7.841822281713163e11,6.170868319682804e11,0.1,4.045935850412787e-6,0.419235582478688,5.436742813474759e16,1.245485824780698e16,6.745746173177377e10,0.2290867652767773
50.0,1.5881483109143175e10,3.493130233192387e10,8.668807841018566e11,5.1681293555432715e11,5.791710647965028e11,1.4020496721922695e12,6.170868319682804e11,0.2,1.6183743401651148e-5,0.419235582478688,5.436742813474759e16,1.245485824780698e16,6.745746173177377e10,0.2290867652767773
300.0,8.40104953691812e10,1.2351882600187895e11,1.6923898457222805e10,4.485428223899767e12,4.771068859201843e12,4.613143345701997e12,4.924373304218206e12,0.01,4.0459358504127865e-8,0.419235582478688,5.436742813474759e16,1.245485824780698e16,6.745746173177377e10,0.2290867652767773
300.0,8.401064137048529e10,1.2351882600187895e11,1.6250207536756582e12,4.485032354012586e12,4.771068859201843e12,6.221303930966932e12,4.924373304218206e12,0.1,4.045935850412787e-6,0.419235582478688,5.436742813474759e16,1.245485824780698e16,6.745746173177377e10,0.2290867652767773
300.0,8.439611952200653e10,1.2351882600187895e11,6.201066351346619e12,4.481671702034279e12,4.771068859201843e12,1.0795763643342938e13,4.924373304218206e12,0.2,1.6183743401651148e-5,0.419235582478688,5.436742813474759e16,1.245485824780698e16,6.745746173177377e10,0.2290867652767773
50.0,1.9244587020516823e10,4.2519879567414856e10,3.9833582627712092e9,6.147585501790365e11,6.885806820996294e11,6.408713598744767e11,7.34649400999676e11,0.01,4.395943542292617e-8,0.420571303573119,4.444755434578902e16,1.0419523766789686e16,6.714752284859093e10,0.2344228815319922
50.0,1.929224355844869e10,4.2519879567414856e10,2.6704965956500143e11,6.143787346244545e11,6.885806820996294e11,9.036971806210026e11,7.34649400999676e11,0.1,4.395943542292618e-6,0.420571303573119,4.444755434578902e16,1.0419523766789686e16,6.714752284859093e10,0.2344228815319922
50.0,1.9290964741524487e10,4.2519879567414856e10,9.401843381503369e11,6.142885528848837e11,6.885806820996294e11,1.5767038987770544e12,7.34649400999676e11,0.2,1.7583774169170472e-5,0.420571303573119,4.444755434578902e16,1.0419523766789686e16,6.714752284859093e10,0.2344228815319922
300.0,1.0229580204241176e11,1.5060787723931796e11,1.8378421553340794e10,5.343101317324198e12,5.683767680651713e12,5.495671400870799e12,5.869857137270869e12,0.01,4.395943542292617e-8,0.420571303573119,4.444755434578902e16,1.0419523766789686e16,6.714752284859093e10,0.2344228815319922
300.0,1.0227172000602406e11,1.5060787723931796e11,1.7623715328195845e12,5.342620627770205e12,5.683767680651713e12,7.239642454081818e12,5.869857137270869e12,0.1,4.395943542292618e-6,0.420571303573119,4.444755434578902e16,1.0419523766789686e16,6.714752284859093e10,0.2344228815319922
300.0,1.0273043753972069e11,1.5060787723931796e11,6.714888938908516e12,5.338273849602776e12,5.683767680651713e12,1.2189794123566379e13,5.869857137270869e12,0.2,1.7583774169170472e-5,0.420571303573119,4.444755434578902e16,1.0419523766789686e16,6.714752284859093e10,0.2344228815319922
50.0,2.3481597551409496e10,5.191652792658304e10,4.324702775583755e9,7.329048375133248e11,8.210204535141686e11,7.641487900645073e11,8.771689664252662e11,0.01,4.778256265749675e-8,0.42190395259428193,3.614081000054491e16,8.669576474933595e15,6.683900800522285e10,0.23988329190194904
50.0,2.353791133053522e10,5.191652792658304e10,2.868015315490486e11,7.324402682001311e11,8.210204535141686e11,1.0463203172611086e12,8.771689664252662e11,0.1,4.778256265749676e-6,0.42190395259428193,3.614081000054491e16,8.669576474933595e15,6.683900800522285e10,0.23988329190194904
50.0,2.3527257492804337e10,5.191652792658304e10,1.0202731272564403e12,7.323533538220682e11,8.210204535141686e11,1.7796561720973271e12,8.771689664252662e11,0.2,1.9113025062998705e-5,0.42190395259428193,3.614081000054491e16,8.669576474933595e15,6.683900800522285e10,0.23988329190194904
300.0,1.250640060678069e11,1.8435967856931845e11,1.9965982503488956e10,6.390170729880971e12,6.797050185078805e12,6.573336544579079e12,7.023840403631059e12,0.01,4.778256265749675e-8,0.42190395259428193,3.614081000054491e16,8.669576474933595e15,6.683900800522285e10,0.23988329190194904
300.0,1.2499279860674121e11,1.8435967856931845e11,1.911987792572142e12,6.389598167295633e12,6.797050185078805e12,8.465210309942057e12,7.023840403631059e12,0.1,4.778256265749676e-6,0.42190395259428193,3.614081000054491e16,8.669576474933595e15,6.683900800522285e10,0.23988329190194904
300.0,1.2551754599291814e11,1.8435967856931845e11,7.272933117652877e12,6.383967836487531e12,6.797050185078805e12,1.382270944693688e13,7.023840403631059e12,0.2,1.9113025062998705e-5,0.42190395259428193,3.614081000054491e16,8.669576474933595e15,6.683900800522285e10,0.23988329190194904
50.0,2.8757786328514614e10,6.35198891161922e10,4.697116153395079e9,8.754898379104711e11,9.806802651575791e11,9.130470071408348e11,1.0492555712127272e12,0.01,5.1961059530829586e-8,0.4232335366077493,2.922139659581738e16,7.173002275252112e15,6.653191065880089e10,0.24547089156850305
50.0,2.882288708245827e10,6.35198891161922e10,3.083228986762011e11,8.749222601135728e11,9.806802651575791e11,1.2162868866564883e12,1.0492555712127272e12,0.1,5.196105953082959e-6,0.4232335366077493,2.922139659581738e16,7.173002275252112e15,6.653191065880089e10,0.24547089156850305
50.0,2.879579440030353e10,6.35198891161922e10,1.1078193359022905e12,8.748465183671599e11,9.806802651575791e11,2.015639625271887e12,1.0492555712127272e12,0.2,2.0784423812331837e-5,0.4232335366077493,2.922139659581738e16,7.173002275252112e15,6.653191065880089e10,0.24547089156850305
300.0,1.5343973783214563e11,2.264325912188658e11,2.1699527103183533e10,7.668808660805767e12,8.154563685436648e12,7.889695154107874e12,8.431903181254942e12,0.01,5.1961059530829586e-8,0.4232335366077493,2.922139659581738e16,7.173002275252112e15,6.653191065880089e10,0.24547089156850305
300.0,1.5328067702942273e11,2.264325912188658e11,2.0750194139761565e12,7.668148310805701e12,8.154563685436648e12,9.942684131671594e12,8.431903181254942e12,0.1,5.196105953082959e-6,0.4232335366077493,2.922139659581738e16,7.173002275252112e15,6.653191065880089e10,0.24547089156850305
300.0,1.5383900546922778e11,2.264325912188658e11,7.878931298168896e12,7.660855381165129e12,8.154563685436648e12,1.5741649579809475e13,8.431903181254942e12,0.2,2.0784423812331837e-5,0.4232335366077493,2.922139659581738e16,7.173002275252112e15,6.653191065880089e10,0.24547089156850305
50.0,3.532196648504313e10,7.77452061022237e10,5.103595691038989e9,1.0461441362594576e12,1.1713999856601924e12,1.0914625572921227e12,1.2551839408488848e12,0.01,5.6530802498160254e-8,0.4245600626628431,2.348903804916378e16,5.900179596490676e15,6.622622429651822e10,0.251188643150958
50.0,3.5394521647834724e10,7.77452061022237e10,3.3180651683692926e11,1.0454525541308235e12,1.1713999856601924e12,1.4176792312624746e12,1.2551839408488848e12,0.1,5.653080249816026e-6,0.4245600626628431,2.348903804916378e16,5.900179596490676e15,6.622622429651822e10,0.251188643150958
50.0,3.533906978428838e10,7.77452061022237e10,1.2035660153367808e12,1.0454017685950205e12,1.1713999856601924e12,2.2892870960896323e12,1.2551839408488848e12,0.2,2.2612320999264106e-5,0.4245600626628431,2.348903804916378e16,5.900179596490676e15,6.622622429651822e10,0.251188643150958
300.0,1.8875473055467883e11,2.787675058081283e11,2.3593240339596546e10,9.2265755412426e12,9.804504688205453e12,9.493928150053396e12,1.0144488004297705e13,0.01,5.6530802498160254e-8,0.4245600626628431,2.348903804916378e16,5.900179596490676e15,6.622622429651822e10,0.251188643150958
300.0,1.8843601273173132e11,2.787675058081283e11,2.2527180495260684e12,9.225856110291885e12,9.804504688205453e12,1.1722458393212879e13,1.0144488004297705e13,0.1,5.653080249816026e-6,0.4245600626628431,2.348903804916378e16,5.900179596490676e15,6.622622429651822e10,0.251188643150958
300.0,1.8894398210744543e11,2.787675058081283e11,8.536822427415638e12,9.216429155977781e12,9.804504688205453e12,1.7999527066607797e13,1.0144488004297705e13,0.2,2.2612320999264106e-5,0.4245600626628431,2.348903804916378e16,5.900179596490676e15,6.622622429651822e10,0.251188643150958
50.0,4.3452610970355e10,9.493672895913005e10,5.547422140609149e9,1.2471852629512864e12,1.3953353736776755e12,1.3020002671127703e12,1.497464860028621e12,0.01,6.153166083821292e-8,0.4258835377926725,1.8766933477822224e16,4.823844666689805e15,6.592194243549153e10,0.2570395782768864
50.0,4.352831184297882e10,9.493672895913005e10,3.5746505322913025e11,1.2463468096610264e12,1.3953353736776755e12,1.653306714885003e12,1.497464860028621e12,0.1,6.153166083821293e-6,0.4258835377926725,1.8766933477822224e16,4.823844666689805e15,6.592194243549153e10,0.2570395782768864
50.0,4.342441841478807e10,9.493672895913005e10,1.3083343272001804e12,1.2463446302868806e12,1.3953353736776755e12,2.6040168169200117e12,1.497464860028621e12,0.2,2.4612664335285172e-5,0.4258835377926725,1.8766933477822224e16,4.823844666689805e15,6.592194243549153e10,0.2570395782768864
300.0,2.3248835923803696e11,3.4346759214159424e11,2.566259595507357e10,1.1112219498813744e13,1.1794164061015928e13,1.1436552986413281e13,1.221129316380114e13,0.01,6.153166083821292e-8,0.4258835377926725,1.8766933477822224e16,4.823844666689805e15,6.592194243549153e10,0.2570395782768864
300.0,2.318843841123676e11,3.4346759214159424e11,2.4464385103561313e12,1.1111519286941533e13,1.1794164061015928e13,1.385635541643607e13,1.221129316380114e13,0.1,6.153166083821293e-6,0.4258835377926725,1.8766933477822224e16,4.823844666689805e15,6.592194243549153e10,0.2570395782768864
300.0,2.3215769809794962e11,3.4346759214159424e11,9.250707689912928e12,1.109939546340474e13,1.1794164061015928e13,2.0650669678648215e13,1.221129316380114e13,0.2,2.4612664335285172e-5,0.4258835377926725,1.8766933477822224e16,4.823844666689805e15,6.592194243549153e10,0.2570395782768864
50.0,5.3425440689614334e10,1.1518729116870415e11,6.032174163788159e9,1.4775577369942314e12,1.650505861153534e12,1.5438695524892815e12,1.7741998335324666e12,0.01,6.700799212425612e-8,0.4272039690141708,1.4899338398793968e16,3.9189252890765555e15,6.56190586226238e10,0.26302679918953814
50.0,5.349425564757774e10,1.1518729116870415e11,3.8553282171829156e11,1.4765500055003755e12,1.650505861153534e12,1.9226037110822048e12,1.7741998335324666e12,0.1,6.700799212425613e-6,0.4272039690141708,1.4899338398793968e16,3.9189252890765555e15,6.56190586226238e10,0.26302679918953814
50.0,5.33082351442518e10,1.1518729116870415e11,1.423031425597685e12,1.47663640192917e12,1.650505861153534e12,2.959936664380393e12,1.7741998335324666e12,0.2,2.6803196849702453e-5,0.4272039690141708,1.4899338398793968e16,3.9189252890765555e15,6.56190586226238e10,0.26302679918953814
300.0,2.8609723618322797e11,4.224781589816906e11,2.79243695848731e10,1.3366153003060125e13,1.4158200828652998e13,1.3759668786429018e13,1.4669157819846832e13,0.01,6.700799212425612e-8,0.4272039690141708,1.4899338398793968e16,3.9189252890765555e15,6.56190586226238e10,0.26302679918953814
300.0,2.849903114221468e11,4.224781589816906e11,2.6576359196557354e12,1.3365644399189625e13,1.4158200828652998e13,1.6387862713711834e13,1.4669157819846832e13,0.1,6.700799212425613e-6,0.4272039690141708,1.4899338398793968e16,3.9189252890765555e15,6.56190586226238e10,0.26302679918953814
300.0,2.846554870878587e11,4.224781589816906e11,1.0024777557587941e13,1.3350197872035232e13,1.4158200828652998e13,2.3740956534457195e13,1.4669157819846832e13,0.2,2.6803196849702453e-5,0.4272039690141708,1.4899338398793968e16,3.9189252890765555e15,6.56190586226238e10,0.26302679918953814
50.0,6.545259848861908e10,1.380443394587583e11,6.56173804825559e9,1.7298046459909207e12,1.9272298970323296e12,1.8097787115658076e12,2.0752040798492952e12,0.01,7.300920667788381e-8,0.42852136332813295,1.1746534015944342e16,3.1616205129425595e15,6.531756643446717e10,0.26915348039269155
50.0,6.549388513725022e10,1.380443394587583e11,4.16267752389894e11,1.728610428153056e12,1.9272298970323296e12,2.218525714669862e12,2.0752040798492952e12,0.1,7.300920667788382e-6,0.42852136332813295,1.1746534015944342e16,3.1616205129425595e15,6.531756643446717e10,0.26915348039269155
50.0,6.516958366992358e10,1.380443394587583e11,1.5486592223942456e12,1.7288518822687673e12,1.9272298970323296e12,3.350747229118201e12,2.0752040798492952e12,0.2,2.920368267115353e-5,0.42852136332813295,1.1746534015944342e16,3.1616205129425595e15,6.531756643446717e10,0.26915348039269155
300.0,3.5073622228095044e11,5.1703222146768604e11,3.0396596553009914e10,1.6005764876075545e13,1.690073752943582e13,1.6481896781824998e13,1.7523499647230111e13,0.01,7.300920667788381e-8,0.42852136332813295,1.1746534015944342e16,3.1616205129425595e15,6.531756643446717e10,0.26915348039269155
300.0,3.487528930765778e11,5.1703222146768604e11,2.8878562834476377e12,1.6005790943193504e13,1.690073752943582e13,1.933705585387635e13,1.7523499647230111e13,0.1,7.300920667788382e-6,0.42852136332813295,1.1746534015944342e16,3.1616205129425595e15,6.531756643446717e10,0.26915348039269155
300.0,3.4708811587557764e11,5.1703222146768604e11,1.0863196947692271e13,1.5986413795053236e13,1.690073752943582e13,2.7292585648246945e13,1.7523499647230111e13,0.2,2.920368267115353e-5,0.42852136332813295,1.1746534015944342e16,3.1616205129425595e15,6.531756643446717e10,0.26915348039269155
50.0,7.968872416889516e10,1.6226275473895468e11,7.140272345553264e9,1.9882958302554329e12,2.205924265629669e12,2.0841569659665627e12,2.3795473428430303e12,0.01,7.959041179468948e-8,0.4298357277192525,9.164383464101854e15,2.524080798522698e15,6.501745947708688e10,0.2754228703338166
50.0,7.966177424397392e10,1.6226275473895468e11,4.4995236350035675e11,1.9869103527993533e12,2.205924265629669e12,2.525769832468087e12,2.3795473428430303e12,0.1,7.95904117946895e-6,0.4298357277192525,9.164383464101854e15,2.524080798522698e15,6.501745947708688e10,0.2754228703338166
50.0,7.910415060108115e10,1.6226275473895468e11,1.6863207992692844e12,1.9874177342246096e12,2.205924265629669e12,3.7619678613573994e12,2.3795473428430303e12,0.2,3.18361647178758e-5,0.4298357277192525,9.164383464101854e15,2.524080798522698e15,6.501745947708688e10,0.2754228703338166
300.0,4.2749919992036145e11,6.276662490697462e11,3.30982159232299e10,1.9031870759587848e13,1.9998313250956152e13,1.9605102572387e13,2.0751319706621984e13,0.01,7.959041179468948e-8,0.4298357277192525,9.164383464101854e15,2.524080798522698e15,6.501745947708688e10,0.2754228703338166
300.0,4.239913763982801e11,6.276662490697462e11,3.1386913417127637e12,1.9033087211888816e13,1.9998313250956152e13,2.2707252324801543e13,2.0751319706621984e13,0.1,7.95904117946895e-6,0.4298357277192525,9.164383464101854e15,2.524080798522698e15,6.501745947708688e10,0.2754228703338166
300.0,4.19610610828988e11,6.276662490697462e11,1.1769811303351018e13,1.9009354586362234e13,1.9998313250956152e13,3.131033447250251e13,2.0751319706621984e13,0.2,3.18361647178758e-5,0.4298357277192525,9.164383464101854e15,2.524080798522698e15,6.501745947708688e10,0.2754228703338166
50.0,9.700791031990378e10,1.8614072505612656e11,7.771657548251548e9,2.2353980692710986e12,2.4624863489974453e12,2.3501050385048486e12,2.6612985250368784e12,0.01,8.681314842210633e-8,0.4311470691561585,6.913307208093548e15,1.948434703387837e15,6.471873138592565e10,0.28183829312644537
50.0,9.681968911634148e10,1.8614072505612656e11,4.8687910914501404e11,2.2338366286157295e12,2.4624863489974453e12,2.8276874749193667e12,2.6612985250368784e12,0.1,8.681314842210634e-6,0.4311470691561585,6.913307208093548e15,1.948434703387837e15,6.471873138592565e10,0.28183829312644537
50.0,9.583661701959102e10,1.8614072505612656e11,1.837181338058717e12,2.234825974582749e12,2.4624863489974453e12,4.177824734988481e12,2.6612985250368784e12,0.2,3.4725259368842535e-5,0.4311470691561585,6.913307208093548e15,1.948434703387837e15,6.471873138592565e10,0.28183829312644537
300.0,5.226038474212331e11,7.602853964902474e11,3.604535538672457e10,2.26252966610723e13,2.3586091485809188e13,2.3317275285594254e13,2.449472171847823e13,0.01,8.681314842210633e-8,0.4311470691561585,6.913307208093548e15,1.948434703387837e15,6.471873138592565e10,0.28183829312644537
300.0,5.162318929041867e11,7.602853964902474e11,3.4113668609205645e12,2.2629146004977664e13,2.3586091485809188e13,2.6687332174659613e13,2.449472171847823e13,0.1,8.681314842210634e-6,0.4311470691561585,6.913307208093548e15,1.948434703387837e15,6.471873138592565e10,0.28183829312644537
300.0,5.05964504637502e11,7.602853964902474e11,1.2746181797631215e13,2.2601238715014742e13,2.3586091485809188e13,3.598139240017212e13,2.449472171847823e13,0.2,3.4725259368842535e-5,0.4311470691561585,6.913307208093548e15,1.948434703387837e15,6.471873138592565e10,0.28183829312644537
50.0,1.2125254881918677e11,2.020139052723043e11,8.454649574722644e9,2.3970305200148823e12,2.596229414123542e12,2.536740333460755e12,2.811573099750699e12,0.01,9.474623523062011e-8,0.4324553945914529,4.426532272396717e15,1.2766258523198732e15,6.442137582566869e10,0.28840315031266056
50.0,1.2049880536728104e11,2.020139052723043e11,5.272157475440422e11,2.3954218457667227e12,2.596229414123542e12,3.053335790821278e12,2.811573099750699e12,0.1,9.474623523062014e-6,0.4324553945914529,4.426532272396717e15,1.2766258523198732e15,6.442137582566869e10,0.28840315031266056
